ID_POSTULANTE,INSTITUCION
5209EE8C13F092D9EA066F8AB28CF74C,INSTITUTO SUPERIOR IDAT
5209EE8C13F092D9EA066F8AB28CF74C,INSTITUTO SUPERIOR SISE
190B3A7D1D7EC551CAF6FC13E51DD55F,SECUNDARIA COMPLETA
16E241B3EEE2ADC729952F994622E20D,CEBA HIPÓLITO UNANUE 
60FF69581CD8E08AF275C94801284F55,UNIVERSIDAD CESAR VALLEJO
30F6C2781B010AE1F94C624D15C1FC8E,UNIVERSIDAD PRIVADDA ANTENOR ORREGO
95482C912F400B875380FE92E8D788FE,COLEGIO INDUSTRIAL
512401C3FD780DCC3134ECD79A4AA1A8,INSTITUTO SUPERIOR TECNOLÓGICO PÚBLICO TUPAC AMARU DE CUSCO 
78194E33E3951BBFA889EC18FEC74733,IFB CERTUS
6DA5DDF4D4D567CF9B4C708C6DAF89CE,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE
162E6C0FDA69D2B049C73EDC60E5B910,SAN PABLO 
CFA82BF62805E7D624A6060BC0EE9EBF,INSTITUTO DE INVESTIGACIÓN Y DESARROLLO DE ADMINISTRACIÓN Y TECNOLOGÍA 
6F1E76F008B28158C8DE681D26C162AC,
B6F273067D799C11891E70A3DDF0DAC0,ULADECH
4A295B0DE4518DD9FB8D55931297B121,UNIV
4A295B0DE4518DD9FB8D55931297B121,U.P. SAN JUAN BAUTISTA
E7435455F1CFDAB3481A974A589D813F,COLEGIO 
7E1565EF0CB6DF9C3C7DBDB6D681CC24,UNIVERSIDAD AUTONOMA DEL PERU
7E1565EF0CB6DF9C3C7DBDB6D681CC24,
08596CCBDC37A93663ABD38BB6402509,JOSÉ ANTONIO ENCINAS
C7CA350EF0BB656A7EA6D9446781CE94,
85B73C10A8FBA7060054D48D542279D6,
420B3D14F39928F0B45B6E58B04CD13B,"CEBE N°002 ""NIÑO JESÚS DE PRAGA"""
511FBE589820F66C7E1F7DCA239DD785,CEBA SACO OLIVEROS 
23A47FA16112A504C19E41887A8E79EE,SAN AGUSTIN
1FAE9B9FE0799F58A8D46EAF88DADC64,SCUOLA SANTA MANRGHERITA
1FAE9B9FE0799F58A8D46EAF88DADC64,
1FAE9B9FE0799F58A8D46EAF88DADC64,UNIVERSIDAD INCA GARCILASO DE LA VEGA
1FAE9B9FE0799F58A8D46EAF88DADC64,IPAE
33FD01BB9C2E91D9F2E57D741A7C528D,SENATI 
37A5CB140304A21011AD21966A2D21F8,SISE
37A5CB140304A21011AD21966A2D21F8,FRANZ TAMAYO SOLARES
50740B51854300A9A5D2EDF53D7B2B6B,CIBERTEC
50740B51854300A9A5D2EDF53D7B2B6B,CETPRO VILLA DEL NORTE 
2F97D0DE5B9985868C979E6F07B846FB,UNIVERSIDAD CESAR VALLLEJO
867ECE72D6C49A3335C6433A553766B5,UPC
46FC24BB38DD0F8979E3829AE409659C,
B979A54A3CF5F25A8F48594E48E59B6B,COLEGIO NACIONAL BELLA UNIÓN 5042
77E2EA208E7AE0265A710A6A23518B69,SECUNDARIA INCOMPLETA
A2BE691B98569E154C1EB3CED0706DC4,ARZOBISPO LOAYZA
A2BE691B98569E154C1EB3CED0706DC4,
A9BD74D10ED3EC379B65690DDEA45B6D,
A8F16E4BA1AFD6066DC65B93829A548C,DOS DE MAYO
89249072B1DEBDAC0A0F21AD2A5A13B2,COLEGIO NACIONAL SAN JUAN
D41CE751ED1B4F415895C8356901BDC1,
FA8CD0C42B3EFF0B454538F52AD70107,INSTITUTO SUPERIOR SANTO CRISTO DE BAGAZAN
FA8CD0C42B3EFF0B454538F52AD70107,UNIVERSIDAD ALAS PERUANAS
706E8EB3FBFAB7544F6D0CABA23F9AE0,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ 
06B74085D0AA65E6FA0EB5BF0445E0F2,SERVICIOS DE TERAPIAS Y TALLERES INTEGRALES SAC
5BFACA072C4356C26350D7A790EFE168,PARAPARAL
C8E7CC901691E1AF1ACCA7BD18008748,COLEGIO LUIS PASTEUR
BF060B62C47DFF728A99EE21249C5C96,INSTITUTO CIMAX
D781CC85929FAAA375CFB93FB946BD75,SANTIAGO ANTUNEZ DE MOYOLO
D781CC85929FAAA375CFB93FB946BD75,HIPOLITO UNANUE
7641E54C3F3D2DBC17B55BDA7DFE530D,UNIVERSIDAD PRIVADA DE HUÁNUCO
7641E54C3F3D2DBC17B55BDA7DFE530D,
7641E54C3F3D2DBC17B55BDA7DFE530D,
E3BF8B9ED17439C462B51738FB136418,"INSTITUCIONES POLICIA NACIONAL DEL PERÚ, UP SAN MARTIN DE PORRAS, ETC."
1742F457AA50F4A3CB4416B74E1C7A3D,"INSTITUTO SUPERIOR TECNICO "" DE LA MOLINA"""
2464E357FE6CC7CBE80F59F25C0BB042,JUAN BOSCO
346D91C16DA61000BBF8B7419190DF7C,JESÚS MAESTRO
088484BA23AB72BDF0C5966A4226F5EE,CETPRO PADRE JESÚS GARCÍA 
8757B970365092973CE615DBA4707AF1,
A0D3BC1C22AEBC80691E79F91A1E99B1,COLEGIO PERÚ HOLANDA
7999D77E3A724415D5A624453B38C38E,FRAY RAMON ROJAS
DC326A9557A509B4F11385458AB5447F,1
0DD7521C97CE0970E7DAF4A4387966BD,NUESTRA SEÑORA DE LA MERCED
01B17C5928685CDCE208D559A6418C64,INSTITUTO
8CFBBFBA5A1F00BD094BA9B959080420,ANDRES BELLO N°3041
CCBAB0E1DE2DCEA1142A6EB1DB56F5F5,"I.E.E ""CARLOS WIESSE"""
2BD743E64F2FD6CD09A0FD2989C7CA8E,UNIVERSIDAD SEÑOR DE SIPAN-CHICLAYO
AE142845E7849066195D641049025B43,UNIVERSIDAD SAN MARTIN DE PORRES
814A3C1ED0DD39CCAB56A27ABEF39A60,COLEGIO CESAR VALLEJO
1BF294F6917F5EC4EDA1EA8FD61CDF77,C.E JOSE OLAYA - YUNGAY
D6C013FA92F5799F2C6D268F3BAE64D0,SIMÓN RODRIGUEZ
A049B2BCE5327C79312B3485D6EE234C,CEBA RUY GUZMAN 
0E7D84BBC11EF8A21BC1101E6515DBDC,NUESTRA SENORA DE MONSERAT
48685A3E6D4604C2D932263DA8416D1D,IE INCA GARCILASO DE LA VEGA
82008CC152273F0B5DC32F7682D31342,IE MARIA TERESA DE CALCUTA
6483E414EF536F2CF69079CC39A6E7BC,UNIVERSIDAD PERUANA DE LAS AMÉRICAS
6483E414EF536F2CF69079CC39A6E7BC,ESCUELA TÉCNICO SUPERIOR PNP
B93053A965760CEC4C734BD715AC04DE,VICTOR MANUEL MAHURTUA
A520EE33512F6AEC5559A21E9DBA3155,INSTITUTO NACIONAL DE EDUCACIÓN INDUSTRIAL EXPERIMENTAL N°1 ESTADOS UNIDOS -
CA9E1A46B46A0EC228F6488CCE74B8F0,IE JUAN MANUEL ITURREGUI
8A12596E54E09AF909EFC2EA11B26E7A,IPAE
05FCE51AAFB9A84212E6FEB37ABF294E,I.E. SANTA TERESITA 
416C82A5423434E9D9A81826C92EE214,COLEGIO ESPECIAL 
C626BC49E58C9B7E89AB6C7E0F7A6673,IESTP PEDRO A. DEL AGUILA
41ACB1DDC3A3E38102DEF1C1B713A9FD,ELIAS AGUIRRE - PACHACAMAC
5D87B253F44336F7C9643F54D949E0E6,CEPEA
2B1F8FB39868A702D4AEE2369670CF4B,CN NUESTRA SEÑORA DE LAS MERCEDES
5D7A6FED621949139C39BF08B04F061B,IE
DFC805313E86AFCBDE552C65AA463F5E,INSTITUTO SAN PABLO
3374DAFBF611E797722768F1062174DC,INSTITUTO NACIONAL AGROPECUARIO N7 CASTILLA
4D72064B58F1619D636E225605BF2515,ISIUNI
CC7B92BEA292DB540A1643D20FDEFABA,I.E N° 41  PRESENTACION DE MARIA -COMAS
CCA9363A88159111603E702B33EABA87,COLEGIO GUADALUPE
AC5F1D4A50C1E5E0DC1BADBF1C958C27,UNIVERSIDAD CONTINENTAL HUANCAYO
47FBDCF524F7EAD924AA6D0590430F54,UNIVERSIDAD AUTÓNOMA DEL PERÚ
3F77A54125824DA76571932F5027262B,SENCICO
643B4A83E953F9CA82747EFC237E982C,IE JUAN ESPINOZA MEDRANO
18B68AE0A03F774E144F488766BAB404,COLEGIO SAN FRANCISCO DE ASIS
18B68AE0A03F774E144F488766BAB404,UNIVERSIDAD DE CALLAO
ADB11A3ED0231B6D1E3599274738FA7C,IE COLEGIO AFATA
B1DEF7D6F61215C818292A4235D110D9,IPECU
B411B438D1EC7693BE10D96C94E7FF40,INMACULADA DE BARRANCO
7F18B71B28BE50F06F679E0A937FA77A,MARCO POLO
41C7485C4B65A364BD9AB349BBEC6013,ANDRES AVELINO CACERES BERIVIR -COLLIQUE COMAS
41C7485C4B65A364BD9AB349BBEC6013,
6D62E1974D441C2815DDC2912074BE78,UNIVERSIDAD DE SAN MARTIN DE PORRES
FD8E614B01086804C80FBAFA6FA6AAF5,COLEGIO SANTA MARIA DEL AMAZONAS
0F89F3BC82118E3DEDAA178C7D9F0285,IEP  BILLINGUE IMACULADA CONCEPCION
3317C0A5A9429C1D6DF147BC3E9A2620,UNIVERSIDAD NACIONAL AGRARÍA DE LA SELVA 
5799FDC356EE84B23A9E73F3649A76A4,ISIL
FE89CA7B97450E9A6822A8EF01FFE174,IE EFATA COLEGIO
574AB609DA0D44B314133B893B54D0BD,COLEGIO 031 VIRGEN DEL CARMEN
9C05F3A72CA66BD0BBDD1C10E8EE6E38,IE BERTOLT BRECHT
7539132B5726455A467B099C41759C4F,IE SAN ANTONIO DE PADUA
D6557BE41069A1036C6CEDF514F17346,CESCA 
F49BA1BB31F634CD935C8747550ADAF0,CETPRO VIRGEN DEL CARMEN
A3C1971A76FDBCEA42D9AE898E17F607,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO
F1A86D22DC86A45E74970F479A0B2A31,PEDAGOGICO CLEMENTE RAMIREZ TORRES
84BC3EFBAE7FD4326E9536D96F40CA9F,ALCIDES SALOMÓN ZORRILLA 
C7A4104F98DDC2757A2F00E3884E015B,UNIVERSIDAD CAYETANO HEREDIA
C7A4104F98DDC2757A2F00E3884E015B,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA
A20E624D471FF57FD6DDB7F526FE214D,IE MICAELA BASTIDAS
3A77EEF0865649360CDB5A82289405EA,UNIVERSIDAD INCA GARCILAZO DE LA VEGA
C4866887B9E5C55DF571BA3D09D89463,COLEGIO NACIONAL ROSA DE SANTA MARIA
F69A6111B59799984EF69AB92E633D83,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
F69A6111B59799984EF69AB92E633D83,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
F69A6111B59799984EF69AB92E633D83,UNIVERSIDAD NACIONAL MAYOR DE MARCOS
CEDBA1D2EC27E4B707F198800E1D5E36,UNIVERSIDAD NACIONAL DE ROSARIO - SANTA FE
CEDBA1D2EC27E4B707F198800E1D5E36,INSTITUTO SUPERIOR DE CIENCIAS DE LA COMUNCACIÓN - ROSARIO
35B245A303E41D91DCE985EB8C35B631,IPAE
4A6D80906B20F9EFF7F7A32F39FFB45B,SENSICO
6E38511454478819BB6906EDC4D08C90,UNIVERSIDAD TECNOLOGIA DEL PERU
9A5AAAF68D4CF5E3906BC6DFF2F169FA,IE DANIEL ALCIDES CARRIÓN
DA9658912633E263254722493C6607B5,VIRGEN DE LA ASUNCIÓN
FEB13401B1FA891709AD36E25C350779,UNIVERSIDAD NACIONAL DEL CALLAO
FEB13401B1FA891709AD36E25C350779,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
AF07200CAA3041083B8267934878AAA2,GIAN PIAGET LA TINGUIÑA
F00418D97F6C452B76455D63D144A046,IE CHALHUA 86638
F59486495EB60AD836D4AAB46CCCF4BE,IE SANTA ROSA DE LIMA
C1D44654EA296D50FB49B2C5B23DB4AA,IE EMILIANO
61B207236734EBDC9498A9C450C06309,SENATI
A836AEA505E66116D235FFB5C5CECCB9,VIRGEN DE LA MEDALLA MILAGROSA
16B58B814CCA2579A3BBAFEB388124FC,UNIVERSIDAD PERUANA LOS ANDES 
16B58B814CCA2579A3BBAFEB388124FC,UNIVERSIDAD PERUANA LOS ANDES
975442BAE71461C51A0FFAD9D1AB1FBB,IE SAN MARTIN DE PORRS N°72
FE062370F466ABA571BECC985A87A406,INSTITUTO DE PAMPAS
FE062370F466ABA571BECC985A87A406,UNIVERSIDAD UPC
A12806F1FCEE3A9A7CA12DDA90A9BB67,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO
7C78715E03E13D89362C1A7E88A95280,UNIVERSIDAD TECNOLOGICA DEL PERU
7C78715E03E13D89362C1A7E88A95280,SENATI - PROGRAMA NACIONAL DE INFORMÁTICA
7C78715E03E13D89362C1A7E88A95280,IE REINO DE ESPAÑA
96D02CDD9838450ECACC295673B1C3C9,COLEGIO HIPOLITO UNANUE
36A60C3A056FB11DDFCAEE98356C377F,INSTITUTO SAUSA
E6C0D46DE414B5B06CE624496A9F4B9C,BENIGNO BALLÓN FARFÁN 
B1441E83B2567C65AD1835F79388F6C0, UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA
558F0526F4AEA92D063AA2FCF2477172,C.E.B.A ALFREDO REBAZA ACOSTA 
558F0526F4AEA92D063AA2FCF2477172,CETPRO JORGE BASADRE GROHOMAN
C843F8F706F9FBEB2BD8E79B35F2DC15,UNIVERSIDAD NACIONAL  ENRIQUE GUZMÁN Y VALLE
B3DBF8B01D11EEAD97A38D0153646DAA,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
57E323C4B6EBCD00CD7028D21E0E124B,IE INCA PACHACUTEC SJM
76BED4DBDC38AF5C720E79603751B367,UNIVERSIDAD JORGE BASADRE GROHMANN
76BED4DBDC38AF5C720E79603751B367,UNIVERSIDAD PRIVADA DE TACNA - UPT
336549D8741963077AE1201F2E4FF2D1,SOBERANA ORDEN MILITAR DE MALTA
DF7F4B1DCEA28851C9DF35E5649593DA,COLEGIO
8E8048242B00596581750EE8026765CD,UNIVERSIDAD PERUANA DEL CENTRO
8A04A7CFAD7532E69C04422197937AA1,CABASAN ANTONIO
99052F8F485A9F654F47F213DBA3FA85,IE NUESTRO SEÑOR DE LA MISECORDIA
D46FF2D437503067077E8D869DCA1BE9,COLEGIO REPUBLICA DE ARGENTINA 2050
C9527AA51B85FA4F1E2E7CF57E340E7F,UNMSM
0A1214F333E69638E8C84F7BF4E7DC08,"7096 ""PRINCIPE DE ASTURIAS"""
0A1214F333E69638E8C84F7BF4E7DC08,COMPUTRON
E501F44A4E448242A7F38F1C15418049,IEST ALTO HUALLAGA DE TOCACHE
E501F44A4E448242A7F38F1C15418049,UNIVERSIDAD DE HUANUCO
DE494192D8D4E04D97B12BBD3B6A1A2B,I.E. CORONEL BOLOGNESI 
200895FA4B3CAA5A7668CDF746D8F9FB,UNAP
968694FAE6B45AE70948E3EAA2F65C67,COLEGIO AUGUSTO B.LEGUIA
179750CE3F9E345207D8797143FDDC82,COLEGIO SAN LUIS GONZAGA DE ICA
A0ED7FB5C5554CF37E860DCC5741943A,LA INMACULADA
852BBE2FD2414567B1371FB794FD5109,UNIVERSIDAD SAN MARTIN DE PORRES
40E5A9711DD7B8494C57229831335B86,UNIVERSIDAD SAN IGNACIO DE LOYOLA
40E5A9711DD7B8494C57229831335B86,INSTITUTO PERUANO DE ADMINISTRACIÓN DE EMPRESAS IPAE
AA688DADDFC3685451340689C1DE268F,I.E. LOS JAZMINES 5126
AA688DADDFC3685451340689C1DE268F,CETPRO MARÍA AUXILIADORA - BREÑA
E51925925218E70EE0AD33AC2802CFF5,IESTP JOSE PARDO
03831CEF3A969D82104A7C1B926BFC00,I.E. REPUBLICA DEL PERU
1177DBC28411A258BC8DE4416A3FF803,IE SOLARIDAD II LA TECNICA
2C54D90FB261C23D3459342ABA2A59B8,IEP SANTO TORIBIO DE MOGROVEJO
6F3DAADCDAF8C2D79DBE524CF49F678E,SAN MARCOS
C2FA719D7D8A9990B754AB5BB64E8A95,CEBA Nº001 - SAN JUAN DE DIOS -TUMBES
C0A76162B3E89D40CEDEEF897D8C13FC,IE
376DF014C5F73F3C794102E3371D44BB,CEBA CARLOS WIESSE
376DF014C5F73F3C794102E3371D44BB,
4ED27485439F52B784CC1D2F01C3CE88,UNIVERSIDAD NACIONAL DE TRUJILLO
F42DC93FD7D02985CF9E8A395AC2235A,CEBA CLORINDA MATTO DE TURNER
4BCAB2398A6CA1E69A398E631348ECB0,SAN LUIS GONZAGA DE ICA
C05411A0A78BCBC6ED65CD402CACA430,NUESTRA SEÑORA DE COCHARCAS
3F8D6EC940D3F5900439890DDCAC4CA9,TEC ELECTRONICO
2F8FC0D72BA5E6218C411C60DC5606B3,CRISTO JESUS
A600E088C95FA98DBFABA343740DDE58,
4DFDC54E2799302553DDFFA4B006D9DD,UNIVERSIDAD PERUANA LOS ANDES
C9E19500B1BC62F560120C230172554E,COLEGIO MARIA GORETI
A9315EB541BBC1FCCFD7EFFD961DB1A1,UNIVERSIDAD SAN IGNACIO DE LOYOLA
A9B532A85370804E3B8F2E8D11A384EF,CENTRO DE EDUCACIÓN BÁSICA ESPECIAL IQUITOS
33913D14AE92C41583CF4A2CFA0625DE,CEBA 
180042A25A7B63EA177921C45A6D99FC,COLEGIO POLITECNICO NACIONAL DEL VENTANILLA
627C28683CF47DDB26948E540451D301,IEP SANTA MARGARITA DE JESUS
C542FC4EDB68614744E30471CBAE52C8,COLEGIO ALFREDO SALAZAR SOUTHWELL
C542FC4EDB68614744E30471CBAE52C8,ISTP DANIE ALCIDES CARRION
7A8EEAC5299B8F548B09C9DE09BE9340,JOSE ANTONIO ENCINAS
7461FE0055D4BAE91DE82F5E0D30979A,COLEGIO FRANCISCO BOLOGNESI
E4225C86B507F8E4EE40871040EC4A43,3040 20 DE ABRIL
A7B2D190A38DE7AA0AF4E16A76FCA739,TELESUP
A7B2D190A38DE7AA0AF4E16A76FCA739,SISE
A7B2D190A38DE7AA0AF4E16A76FCA739,"COLEGIO ""TUPAC AMARU"""
0E23B4269DA72733F6D5975F8E33DAF2,RICARDO BENTIN
14055F7D1208E79CBEF62D205970163A,COLEGIO NACIONAL MELITON CARBAJAL 
020EC5C408348A33199735D51C651AE6,CAROLINA DE REPPETY
38193D5607BCD7CC5366D2F66820ECAC,UNIVERSIDAD TECNOLOGICA DEL PERU
1B45186957F85C8C1043AED12331BBBF,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA
D3C2036542740B5DCD0232E78BAF0FC4,CENTRO EDUCATIVO ESPECIAL MIRAFLORES
EB16675065C3173C8076A6FF9F43875C,PERU BIV
A06E1F6CA8742872C32379302ACC8F19,UNTRM
883BDED20F3BA712CBC44A147A21DFC4,COLEGIO MARIANNE FROSTIG
9251654A198FB6D4932DB431D93B3BAD,COLEGIO ISABEL LA CATÓLICA
F15B08D395B3EDA02A5CB366BF2977FC,COLEGIO EN VILLA MARIA DEL TRIUNFO
F327BFAD5C7A03F6CD5930DE80C9CD9F,COLEGIO DE EDUCACION ESPECIAL
C5EFFD5E338B16A2CADC7BB1A8363BE6,JUAN JACOBO
60D255DAD256B119B708986478F46030,IE VIRGEN DE LOURDES
399CE372056A542FDD53E6D199F85589,UNIVERSIDAD INCA GARCILASO DE LA VEGA
678C3C6048FDDAAAE1749277B04B308E,IE JESÚS AMADO 
3CE5A5B7DD03DDF5EB5E9403109D04BB,CENTRO EDUCATIVO 0076
B7A973498BBC99607D40E58CAC485665,COLEGIO EL PACIFICO
CCA88B95E65727E0EAB2D7CF05B64BA6,UNIVERSIDAD CIENTIFICA DEL SUR
133602EBA4A9B45C15249ABEE61AE49D,SENATI
133602EBA4A9B45C15249ABEE61AE49D,TOULOUSE LAUTREC
5FCC1E5C5AFD8E270367D607BE0AC6D7,CEPEA
5FCC1E5C5AFD8E270367D607BE0AC6D7,IPSTP MARÍA ROSARIO ARAOZ PINTO
619E262060D26BAD3E72CBA0684B6C24,IE EDUCACIÓN ESPECIAL DE TOCACHE
77D6EA2B2E1490409CBF90BC760F38B0,UNIVERSIDAD PERUANA UNION - JULIACA
77D6EA2B2E1490409CBF90BC760F38B0,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD - SICUANI
D98B5DD355F287EE89470E088BDFADA8,IE MARIA PARADO DE BELLIDO
45811B044BE84C4952EDBAA437460B53,GRUMETE MEDINA 1212
DC39B830535BD4713C5704BA200A56D9,UNIVERSIDAD PEDRO RUIZ GALLO
DC39B830535BD4713C5704BA200A56D9,
8489EEFF3ECC0648730521337208226E,CETPRO SAN LUIS
B5F0F093D9F995B0B6F8D1F7EC932F31, DAVID WECHELER 
783666563ECBC1B26DF28329D1AAB7B0,IST BUEN PASTOR 
B7AC8E5C0755F7037E23737E9C4A507D,UPC
337C921C40FC62FAE1B3CFE661EE2E34,COLEGIO MARGARITA
41B539360F36D6D28F08304293ACE5B4,I.TECNOLOGICO ARGENTINO
E2760881F6973C70E1C3452C4769E0B3,COLEGIO SAN FERNANDO
A01917FD99A40BBB10D9747F61C37B2A,SENATI
BDA6DCFCE0AA0A63ABA3CFDF83D72A2C,REPÚBLICA DE PANAMA
4C5BC6DB32EB6D93EACC3E0FFE91F4C3,INSTITUTO SUPERIOR ARGENTINA
4C5BC6DB32EB6D93EACC3E0FFE91F4C3,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
4C5BC6DB32EB6D93EACC3E0FFE91F4C3,UNIVERSIDAD FEDERICO VILLARREAL
39091BB9EBD82A39CFC568462602852F,VIRGEN MARIA DEL ROSARIO
E6D232FC35A09D1B01A376DD86373910,ACADEMIA PERUANA DE LOCUCIÓN
7E53F83F61BDA11CC5479A90A9CED8CF,VIRGEN DE ROSARIO
3CF95EFFD141157102BECA3451BFC4A5,UNIVERSIDAD DE SAN MARTIN DE PORRAS
2F66A0BF14820D8A51D1777C2D0AF114,INIDE
87075A28302520F565EB116317C69142,IE EFATA
2FC508993B7E2143BA1E414F899B648E,COLEGIO VIRGEN DE FATIMA
2B4D22308B74C6A2DE5E9814CB72187F,UNIVERSIDAD INCA GARCILAZO DE LA VEGA
34B80108F89FACB8EF33CAFB070CF677,INSTITUTO SUPERIOR TECNOLÓGICO SISE
DA340D027B51F7C0198A53471A868264,CEBA JOSE OLAYA
0C6624652D2AE2D688E121AC14DBF84F,REYNALDO DE VIVANCO
6AEE862EF88570B6814218C40AAB5E34,I.E.E REVERENDA MADRE MARAI CARRIGAN SJM
1EFC98435A22C2F62CE6855AFE6B5DCD,SEANATI
53999EA7F7F8E0186470E1CCBFA2C880,UNIVERSIDAD AGRARIA DE LA MOLINA
B3EA9ACBCF1B905CA56BE435C06F2EDD,I.E HUANUCO 
BC7E0D2B229BB18B8B42C09B2081BCA7,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS 
A95A713B4AF9D22D1C4518F4225BDA03,COLEGIO JOSE MARTIN
43DB538D07655F2AB47C714EEE7F98A6,MAXWELL
09547F80F16DBB080538E2670C0E8110,SENATI
0759C9B5F67B5546B3CC53022B78BE6F,ALAS PERUANA
A2527708B50F743AC0F7ED22FFC9D8D2,IE CEPE LA SAGRADA FAMILIA
DDE2FCBEC23D9DA91494FE7A060B6411,CEBE IQUITOS
5945FB781190D76AD4A3010C4D1A47E4,INSTITUTO CESCA
5945FB781190D76AD4A3010C4D1A47E4,
5945FB781190D76AD4A3010C4D1A47E4,
2C86013C79C807A57A19166522EE6606,MANUEL SEOANE CORRALES
195E8AF074D19D0CCE24034DA82421E0,IE JOSE MARIA EGUREN
A2C01E6B0130C27CC17887A9822C1BD6,IE ROQUE SAENZ PEÑA
BF87DCE83B1E1EE67729DCDEBE4FBB35,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
1D3CE47AFDD33DD0B1E998F01E31A673,MANUEL DUATO
68259C4DAD0FD9502177BFCE3440C982,INICTEL UNI
BC551118AB65CE720F9A7C83B60C078E,CENTRO DE IDIOMAS WILSON
265DC2CA7C8781D3DAFE2DF7B1239FB3,IESTP AMAZONICO
DF5245C9B698190FC672D1A154DCBB28,INSTITUTO TECNOLOGICO PUBLICO FERNANDO LEON DE VIVERO
DF5245C9B698190FC672D1A154DCBB28,COLEGIO CRISTO NIÑO
DF5245C9B698190FC672D1A154DCBB28,
3A0807AB319C741E5C2175CEE3CAEB5B,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
6DD607E4CCF6989753B9D32697BDA1D9, SAN VICENTE CAÑETE LIMA PERÙ
6DD607E4CCF6989753B9D32697BDA1D9,CETPRO -CAYETANO HEREDIA - 2012
C313617E5C369C070EF041AEF9B014D7,RICARDO PALMA
64588AA215814633B4B492F8BA4F96D2,UCV
077EF9A5AA687BED965F37232C1D7EEC,INSTITUTO POLITECNICO REGIONAL DEL CENTRO
3E408D060B89382C3EA7AFE7F72BDE49,TERESA GONZÁLEZ DE FANNING
85E215A2CFCD895F5443CC5D8C7D3240,SENATI
FB4363820A325EC16A2922520B2DD958,COLEGIO JOSÉ SANTOS CHOCANO
9A7A313F153B1E46205D70EAE1286535,IE “SAN PEDRO” CHORRILLOS
9EBD2DA74EF0B31CE48E54A5B54F669C,VILLAJARDIN
1FC64578CD6DC9E0E61F63282A2F527B,EMILIANO PISCULICH
011A6175D9D84A0B84C7C60E281B8E92,SAN LUIS MARÍA DE MONTFORT
E51CA46DB3A70F9B068F96D70058B232,ABRAHAM VALDELOMAR Y ARISTOTELES
43CE5D3D2D935B1C264C661026075839,MARQUES
2E7D241CC11CF5ED123A405AD5EBA2E4,UNIVERSIDAD ESTATAL AGRARIA DEL KABAN -KRASHODAR-RUSIA
0084E375461629F8B61B47E7D839E0E6,COLEGIO EMBLEMÁTICO MELITÓN CARVAJAL
6E4DC041025E5B41CD3CA3E4C804DE89,"PRONOE ""DIEGO THOMSON"""
6E4DC041025E5B41CD3CA3E4C804DE89,"PRONOE ""DIEGO THOMSON"""
18F54B87EACD9574E0F02509193E4B08,SANTA MARIA 
E7553F8FDD18CF8E47278B13C8F000FF,UNIVERSIDAD NACIONAL DE LIMA SUR
7448D5984471ED1DC04360BD83DAC1FC,SISE
1F9FCCE17CD6106ADDD9F303378643D3,NOVA
964ABCE79B3C52A29CA1B09B9B519E42,SANTISIMA GUADALUPE
695150DD6E879823C16398187FEB480D,CIBERTEC
8334F01A6F7EF4D7803122717D71DABD,PACIFICO
75AB787267275F64672E175C14043BCE,JOSE FAUSTINO SANCHEZ CARRION
75AB787267275F64672E175C14043BCE,UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION
FC0AC905F1C4A7F99B8FBBCB861BEE91,6069 PACHACUTEC
50CC8FD5A49D931F4F3F74AB4807904E,COLEGIO EL UNIVERSO CESAR VALLEJO
DB86E0304907CCBC0C2A4131263BC90F,C.E.B.A SAN IGNACIO DE LOYOLA
EF05D563BBA9858DDDD6D4D6BDF41F02,EMILIA CAVERO
F8B079AA5E2D5CDD82514B74F9295181,UNIVERSIDAD NACIONAL DE BARRANCA
F8B079AA5E2D5CDD82514B74F9295181,UNIVERSIDAD NACIONAL DE BARRANCA
D222C4D652881A9F615202D96BE404FE,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA
E841740466E54717322AE667F7BF3DE3,COLEGIO
738D771300CDE1E8D0AF904EF311F5A4,MARISCAL RAMON CASTILLA
FA803C204496A485C23EF9CD7657B2D9,FERNANDO TUPAC AMARU
49E0FB81FD582A3875A84A8C83739DF9,IE INDEPENDENCIA
E5428A36F453A48972EBAFE242CD9934,IE 4609 INDEPENDENCIA
9671886FE47396B8023DC6F5BE1F1D0C,ANDRES BELLO
7FD39A1D447ADAF05CA1F86A6D6A6607,I.E ESPECIAL MANUEL DUATO
